key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/ovn_wolf_golden_magus									
arb_golden_magus_innate	trait_araby.png			0	true	false	false	5.0	0
arb_golden_magus_aether_tether	character_magic.png			6	false	false	false	0.0	0
arb_golden_magus_old_gold	character_damage.png			0	false	false	false	0.0	0
arb_golden_magus_sphere_changer	campaign_chaos_corruption.png			0	false	false	false	0.0	0
arb_golden_magus_sultan_seas	campaign_military_spending.png			0	false	false	false	0.0	0
arb_golden_magus_master_sorcerer	character_experience.png			0	false	false	false	0.0	0
arb_golden_magus_master_djinn	arb_golden_magus_master_djinn.png			0	false	false	false	0.0	0
arb_golden_magus_wishmaster	campaign_item.png			9	false	false	false	0.0	0
arb_golden_magus_anc_fire_scimitar	item_weapon.png			11	false	false	false	0.0	0
arb_golden_magus_anc_auric_robe	item_armour.png			12	false	false	false	0.0	0
arb_golden_magus_anc_camel	mount_arb_camel.png			6	false	false	false	0.0	0
arb_golden_magus_anc_djinskiff	mount_djinnskiff.png			16	false	false	false	0.0	0
arb_golden_magus_ship_growth	campaign_growth.png			0	false	false	false	0.0	0
