key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/Dread_King									
Ancient_Necromancer	character_general_ability.png		Ancient_Necromancer	3	false	false	false	0.0	0
Mighty_Warrior_tmb	character_general_ability.png		Mighty_Warrior_tmb	6	false	false	false	0.0	0
Lord_Of_The_Undead_tmb	character_general_ability.png		Lord_Of_The_Undead_tmb	8	false	false	false	0.0	0
Dark_Lord_Of_Nagash	character_general_ability.png		Dark_Lord_Of_Nagash	10	false	false	false	0.0	0
Dread_Aura	character_general_ability.png		Dread_Aura	13	false	false	false	0.0	0
dread_zombie_dragon	mount_zombie_dragon.png	It is to the Plain of Bones that a Vampire Lord travels to claim a Zombie Dragon as their mount.	Zombie Dragon	15	false	false	false	0.0	0
Soulreaper	item_weapon.png		Soulreaper	10	false	false	false	0.0	0
dread_king_trait	trait_vampire_counts.png			0	true	false	false	5.0	0
elo_hand_vortex	character_general_ability.png		elo_hand_vortex	0	false	false	false	0.0	0
mount_chariot_hand_of_nagash	mount_skeleton_chariot.png		mount_chariot_hand_of_nagash	0	false	false	false	0.0	0
elo_hand_punished_one	item_enchanted_item.png		elo_hand_punished_one	0	false	false	false	0.0	0
elo_hungering_blade	item_weapon.png		elo_hungering_blade	0	false	false	false	0.0	0
elo_hand_judge_executioner	character_general_ability.png		elo_hand_judge_executioner	0	false	false	false	0.0	0
elo_terror_land	campaign_public_order.png		elo_terror_land	0	false	false	false	0.0	0
elo_dark_charioteer	battle_attack.png		elo_dark_charioteer	0	false	false	false	0.0	0
elo_undead_traveler	character_movement.png		elo_undead_traveler	0	false	false	false	0.0	0
elo_undead_warrior	character_attack.png		elo_undead_warrior	0	false	false	false	0.0	0
elo_hand_destroyer	campaign_siege_attack.png		elo_hand_destroyer	0	false	false	false	0.0	0
elo_hand_of_nagash_trait	trait_vampire_counts.png		elo_hand_of_nagash_trait	0	true	false	false	0.0	0
