building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
#building_culture_variants_tables;4;db/building_culture_variants_tables/!ovn_fimir								
wh_main_nor_outpost_major_human_1_coast		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_major_human_1		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_major_human_2_coast		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_major_human_2		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_major_human_3_coast		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_major_human_3		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_military_1		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	chaos_trolls	true	ovn_troll_mil1	true
wh_main_nor_outpost_military_2		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	chaos_trolls	true	ovn_troll_mil2	true
wh_main_nor_outpost_military_3		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	chaos_magic	true	wh_main_horde_chaos_magic_2	true
wh_main_nor_outpost_minor_human_1_coast		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_minor_human_1		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_minor_human_2_coast		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_minor_human_2		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_minor_human_3_coast		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	dark_elves_city_ruin	false	ovn_fimir_settlements	true
wh_main_nor_outpost_stables_1		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	nor_creatures_of_chaos	true	wh_main_horde_chaos_knights_1	true
wh_main_nor_outpost_stables_2		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	nor_creatures_of_chaos	true	wh_main_horde_chaos_knights_1	true
wh_main_nor_outpost_stables_3		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	nor_creatures_of_chaos	true	wh_main_horde_chaos_knights_1	true
wh_main_nor_port_2		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	nor_port	false	ovn_fimir_port2	true
wh_main_nor_port_3		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	nor_port	false	ovn_fimir_port3	true
wh_main_nor_port		wh_main_sc_nor_fimir		wh_main_PLACEHOLDER	chaos_port	false	ovn_fimir_port1	true
