main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	missile_infantry	1	false	elo_carrion_gobbo_bow	140	0	400	wh_main_shp_transport	1	1	140	0	400			elo_carrion_gobbo_bow	89	light		false	false	0	68111110	false		wh_main_vo_culture_Goblin	missile_infantry_bow	missile_infantry_bow	2	false	grn_goblin_15_degrees		false	true		38.0	338.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	melee_cavalry	1	false	elo_carrion_squig_hoppers	80	0	550	wh_main_shp_transport	1	1	80	0	550			elo_carrion_squig_hoppers	150	medium		false	false	0	68111111	false		wh_main_vo_culture_Goblin	wh_dlc06_grn_squig_sword	wh_dlc06_grn_squig_sword	3	false	grn_squig_hopper		false	true		650.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	1	false	elo_carrion_gobbo_melee	200	0	325	wh_main_shp_transport	1	1	200	0	325			elo_carrion_gobbo_melee	80	light		false	false	0	68111112	false		wh_main_vo_culture_Goblin	infantry_sword	infantry_sword	1	false	grn_goblin_15_degrees		false	true		300.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	1	melee_infantry	1	false	elo_night_trolls_ror	16	1	2200	wh_main_shp_transport	1	1	16	0	2200			elo_night_trolls_ror	450	very_heavy		false	false	0	68111113	false		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	5	true	grn_troll		false	true		2200.0	0.0	true	vo_culture_None	true	wh_main_vo_actor_default	0	true	false	6	false	false	
	-1	monstrous_infantry	2	false	elo_armoured_icetrolls	16	0	1100	wh_main_shp_transport	1	1	16	0	1100			elo_armoured_icetrolls_erengrad	288	very_heavy		false	false	0	110787210	false		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	3	false	grn_troll		false	true		1200.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	monstrous_infantry	2	false	elo_river_trolls	16	0	850	wh_main_shp_transport	1	1	16	0	850			elo_river_trolls_erengrad	215	heavy		false	false	0	110787211	false		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	3	false	grn_troll		false	true		1100.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	monstrous_infantry	2	false	elo_mountain_trolls	16	0	1400	wh_main_shp_transport	1	1	16	0	1400			elo_mountain_trolls_erengrad	250	very_heavy		false	false	0	110787212	false		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	3	false	grn_troll		false	true		1000.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	monstrous_infantry	1	false	elo_forest_trolls	20	0	900	wh_main_shp_transport	1	1	20	0	900			elo_forest_trolls_erengrad	230	heavy		false	false	0	110787213	false		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	2	false	grn_troll		false	true		900.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	monstrous_infantry	2	false	elo_snow_troll	4	0	2000	wh_main_shp_transport	1	1	4	0	2000			elo_snow_troll_erengrad	320	very_heavy		false	false	0	110787214	false		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	5	true	grn_troll		false	true		2000.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	monstrous_infantry	2	false	wh2_dlc15_grn_mon_river_trolls_0	16	0	900	wh_main_shp_transport	1	1	16	0	900			wh2_dlc15_grn_mon_river_trolls_0_no_scrap	250	very_heavy		false	false	0	1285026888	true		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	3	false	grn_river_trolls		false	true		900.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
