Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_ovn_skill_arb_all_unique_ward_of_the_one	Ward of the One	false
character_skills_localised_description_ovn_skill_arb_all_unique_ward_of_the_one	The relentless drive and fury of the unnamed god, harnessed for the protection of this ward’s bearer.	false
character_skills_localised_name_ovn_skill_arb_magician_unique_magician_life_magic_carpet	Flying Carpet	false
character_skills_localised_description_ovn_skill_arb_magician_unique_magician_life_magic_carpet	An Air Djinn bound to a piece of furniture.	false
character_skills_localised_name_ovn_skill_arb_magician_unique_magician_life_djinn_vessel	Djinn Vessel	false
character_skills_localised_description_ovn_skill_arb_magician_unique_magician_life_djinn_vessel	Servants carrying a large Djinn Vessel.	false
character_skills_localised_name_ovn_skill_arb_magician_unique_magician_desert_magic_carpet	Flying Carpet	false
character_skills_localised_description_ovn_skill_arb_magician_unique_magician_desert_magic_carpet	An Air Djinn bound to a piece of furniture.	false
character_skills_localised_name_ovn_skill_arb_magician_unique_magician_desert_djinn_vessel	Djinn Vessel	false
character_skills_localised_description_ovn_skill_arb_magician_unique_magician_desert_djinn_vessel	Servants carrying a large Djinn Vessel.	false
character_skills_localised_name_ovn_skill_arb_magician_unique_magician_fire_magic_carpet	Flying Carpet	false
character_skills_localised_description_ovn_skill_arb_magician_unique_magician_fire_magic_carpet	An Air Djinn bound to a piece of furniture.	false
character_skills_localised_name_ovn_skill_arb_magician_unique_magician_fire_djinn_vessel	Djinn Vessel	false
character_skills_localised_description_ovn_skill_arb_magician_unique_magician_fire_djinn_vessel	Servants carrying a large Djinn Vessel.	false
character_skills_localised_name_ovn_skill_arb_magician_unique_magician_heavens_magic_carpet	Flying Carpet	false
character_skills_localised_description_ovn_skill_arb_magician_unique_magician_heavens_magic_carpet	An Air Djinn bound to a piece of furniture.	false
character_skills_localised_name_ovn_skill_arb_magician_unique_magician_heavens_djinn_vessel	Djinn Vessel	false
character_skills_localised_description_ovn_skill_arb_magician_unique_magician_heavens_djinn_vessel	Servants carrying a large Djinn Vessel.	false
character_skills_localised_name_ovn_skill_innate_arb_decadent	Decadent	false
character_skills_localised_description_ovn_skill_innate_arb_decadent	The Prince of Pleasure has gotten to this one...	false
