Loc PackedFile	1
key	text	tooltip
diplomacy_strings_string_Fimir_Dip_Acceptance_Negative_01	For our survival, yes.	false
diplomacy_strings_string_Fimir_Dip_Acceptance_Negative_02	Though I have misgivings, the Meargh deems it so.	false
diplomacy_strings_string_Fimir_Dip_Acceptance_Negative_03	They will think me a Shearl. We agree.	false
diplomacy_strings_string_Fimir_Dip_Demand_Payments_Negative_01	We ask for this. If no, we will take what we need.	false
diplomacy_strings_string_Fimir_Dip_Generic_Offer_Negative_01	With lowered tails, we offer this.	false
diplomacy_strings_string_Fimir_Dip_Generic_Offer_Negative_02	You are fit for sacrifice, nothing more, but here is something.	false
diplomacy_strings_string_Fimir_Dip_Generic_Offer_Negative_03	Daemons are summoned. Consider this carefully…	false
diplomacy_strings_string_Fimir_Dip_Rejection_Negative_01	We will come for your women-folk!	false
diplomacy_strings_string_Fimir_Dip_Rejection_Negative_02	The Meargh bids us no. 	false
diplomacy_strings_string_Fimir_Dip_Rejection_Negative_03	You talk too much. Talk, talk, talk! We rot while you chatter!	false
diplomacy_strings_string_Fimir_Dip_Greet_Neg_01	The mists choke your vision and dulls your senses. Do you truly feel safe?	false
diplomacy_strings_string_Fimir_Dip_Greet_Neg_02	You stumble into our realm. Lost and confused.	false
diplomacy_strings_string_Fimir_Dip_Greet_Neg_03	Begone from here! These swamps are not for your kind.	false
diplomacy_strings_string_Fimir_Dip_Acceptance_Positive_01	The Meargh agrees to these terms.	false
diplomacy_strings_string_Fimir_Dip_Acceptance_Positive_03	To survive, to endure, yes.	false
diplomacy_strings_string_Fimir_Dip_Demand_Payments_Positive_01	Slaves and sacrifices are needed. Fimúl's eye demands it.	false
diplomacy_strings_string_Fimir_Dip_Generic_Offer_Positive_01	We offer this in Fimúl's name.	false
diplomacy_strings_string_Fimir_Dip_Generic_Offer_Positive_02	The Fimir come bearing an offer. Will you accept?	false
diplomacy_strings_string_Fimir_Dip_Generic_Offer_Positive_03	For safety and survival. Will you accept, yesssss?	false
