Loc PackedFile	1
key	text	tooltip
character_skills_localised_name_ovn_skill_arb_lord_mount_horse	Barded Warhorse	false
character_skills_localised_description_ovn_skill_arb_lord_mount_horse	A Sheikh will often require a reliable stallion to transport him across the battlefield to where he is needed most.	false
character_skills_localised_name_roy_skill_nomad_mount_warhorse	Camel	false
character_skills_localised_name_roy_skill_champion_mount_horse	Warhorse	false
character_skills_localised_name_roy_skill_champion_mount_warhorse	Barded Warhorse	false
character_skills_localised_name_roy_skill_champion_mount_elephant	Elephant	false
character_skills_localised_name_roy_skill_champion_arb_guard	Palace Guard	false
character_skills_localised_name_roy_skill_champion_arb_warrior	Champion	false
character_skills_localised_name_roy_skill_champion_arb_sergeant	Sergeant	false
character_skills_localised_name_roy_skill_arb_agent_missile_res	Djinn's Protection	false
character_skills_localised_name_roy_skill_arb_nomad_strike_from_the_shadows	Strike from the Shadows	false
character_skills_localised_name_roy_skill_arb_nomad_self_missile_damage	Shoot to Kill	false
character_skills_localised_name_roy_skill_nomad_mount_assassin	Mark of the Hashishin	false
character_skills_localised_name_roy_skill_nomad_jezzail	Jezzail	false
character_skills_localised_name_roy_skill_arb_hero_innate_01	Kind	false
character_skills_localised_name_roy_skill_arb_hero_innate_02	Honourable	false
character_skills_localised_name_roy_skill_arb_hero_innate_03	Proud	false
character_skills_localised_name_roy_skill_arb_hero_innate_04	Greedy	false
character_skills_localised_name_roy_skill_arb_hero_innate_05	Brave	false
character_skills_localised_name_roy_skill_arb_hero_innate_06	Wise	false
character_skills_localised_name_roy_skill_arb_hero_innate_07	Merciless	false
character_skills_localised_name_roy_skill_arb_hero_innate_08	Deceitful	false
character_skills_localised_name_roy_skill_arb_hero_innate_09	Unfaithful	false
character_skills_localised_name_roy_skill_arb_hero_innate_10	Sharp Witted	false
character_skills_localised_name_roy_skill_arb_hero_innate_11	Slaver	false
character_skills_localised_description_roy_skill_nomad_mount_warhorse	One major advantage the camel provides for these mounted archers is simply a better angle for their arrows to aim true than from their horse counterparts. Albeit, mounted archery on a camel is no easy task! 	false
character_skills_localised_description_roy_skill_champion_mount_horse	An officer will often require a reliable stallion to transport him across the battlefield to where he is needed most.	false
character_skills_localised_description_roy_skill_champion_mount_warhorse	The barded steeds of the nobles are the greatest chargers from a nation that prides itself on its equestrian pedigree.	false
character_skills_localised_description_roy_skill_champion_mount_elephant	Elephants are unstoppable beasts. Trained on the battlefield, they lead Araby's leaders to war, wiping out everything that gets in their way.	false
character_skills_localised_description_roy_skill_champion_arb_guard	Palace Guard are among the most prestigious soldiers, tasked with the protection of the Sheiks.	false
character_skills_localised_description_roy_skill_champion_arb_warrior	Some only fight for fame and glory, becoming well-trained champions in the process.	false
character_skills_localised_description_roy_skill_champion_arb_sergeant	It is important to stay grounded when climbing up the chain of command.	false
character_skills_localised_description_roy_skill_arb_agent_missile_res	Even from within their vessels the Djinn will protect their masters.	false
character_skills_localised_description_roy_skill_arb_nomad_strike_from_the_shadows	They won't feel a thing... unless you want them to.	false
character_skills_localised_description_roy_skill_arb_nomad_self_missile_damage	When you are the target of a Hashishi, you'll never know it until it is too late.	false
character_skills_localised_description_roy_skill_nomad_mount_assassin	After years of service and loyalty, a Hashishi will receive the mark of the brotherhood.	false
character_skills_localised_description_roy_skill_nomad_jezzail	Armed with long-barrelled arquebus of Arabyan design, the endless deserts have taught these men the value of marksmanship and an accurate firearm. 	false
character_skills_localised_description_roy_skill_arb_hero_innate_01	Even the smallest acts of kindness can mean to world to someone in need.	false
character_skills_localised_description_roy_skill_arb_hero_innate_02	Honour is everything!	false
character_skills_localised_description_roy_skill_arb_hero_innate_03	Pride comes before the fall.	false
character_skills_localised_description_roy_skill_arb_hero_innate_04	Some people simply can't get enough.	false
character_skills_localised_description_roy_skill_arb_hero_innate_05	In the eyes of the brave, danger gleams like sunshine.	false
character_skills_localised_description_roy_skill_arb_hero_innate_06	This one has gained deep knowledge about local cultures and politics.	false
character_skills_localised_description_roy_skill_arb_hero_innate_07	A skilled assassin is a cold-hearted killer and merciless murderer.	false
character_skills_localised_description_roy_skill_arb_hero_innate_08	Deceit is a perfectly acceptable means of attack.	false
character_skills_localised_description_roy_skill_arb_hero_innate_09	People say you can't trust him, he'll betray anybody for the right price.	false
character_skills_localised_description_roy_skill_arb_hero_innate_10	This being has a plan - not just a game plan, but a master plan to achieve his long-term aims.	false
character_skills_localised_description_roy_skill_arb_hero_innate_11	This one ensures that those captured in battle wished they'd died on the field, so great is the cruelty that awaits them.	false
