Loc PackedFile	1
key	text	tooltip
building_short_description_texts_short_description_ovn_alb_port1	No one can afford to ignore a plentiful, cheap source of food from the waters nearby.	false
building_short_description_texts_short_description_ovn_alb_port2	A deep-sea fishing fleet can bring in a larger catch than inshore boats. Most of the catch has to be salted or pickled for return to port. 	false
building_short_description_texts_short_description_ovn_alb_port3	A major fishery is a complex network of workshops and small industries, all providing the support needed for large scale fishing.	false
building_short_description_texts_short_description_ovn_alb_inc1	Truthsaysers are masters of honing out trinkets of interest.	false
building_short_description_texts_short_description_ovn_alb_inc2	Artifacts lost to time need special care to bring them back to their former power and splendor.	false
building_short_description_texts_short_description_ovn_alb_inc3	The Ogham Stones hold immense power and by extension the druids that protect and maintain them.	false
building_culture_variants_name_wh_main_nor_slaves_1wh2_main_nor_albion	Trinket Collector	false
building_culture_variants_name_wh_main_nor_slaves_2wh2_main_nor_albion	Artifact Restorer	false
building_culture_variants_name_wh_main_nor_slaves_3wh2_main_nor_albion	Ogham Stone Keeper	false
building_culture_variants_name_wh_main_nor_portwh2_main_nor_albion	Albion Fishing Village	false
building_culture_variants_name_wh_main_nor_port_2wh2_main_nor_albion	Middle Sea Fishery	false
building_culture_variants_name_wh_main_nor_port_3wh2_main_nor_albion	Great Ocean Fishery	false
