character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/ovn_wolf_halfling_legendary_lord				
wh2_main_skill_innate_hlf_glibfoot	hlf_glibfoot_hlf_thieves	1	general_to_force_own	3.0
wh2_main_skill_innate_hlf_glibfoot	hlf_glibfoot_reduce_inf_upkeep	1	general_to_force_own	-30.0
wh2_main_skill_innate_hlf_glibfoot	hlf_glibfoot_morale_inf	1	general_to_force_own	8.0
wh2_main_skill_hlf_glibfoot_unique_0	wh_main_effect_economy_gdp_mod_all	1	character_to_region_own_provincewide	13.0
wh2_main_skill_hlf_glibfoot_unique_0	wh_main_effect_public_order_characters	1	faction_to_province_own	3.0
wh2_main_skill_hlf_glibfoot_unique_0	wh_main_effect_religion_conversion_untainted	1	character_to_character_own_provincetext	10.0
wh2_main_skill_hlf_glibfoot_unique_0	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
wh2_main_skill_hlf_glibfoot_unique_0	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
wh2_main_skill_hlf_glibfoot_unique_1_1	wh2_main_effect_character_stat_mod_melee_damage_versus_dark_elves	1	general_to_force_own	10.0
wh2_main_skill_hlf_glibfoot_unique_1_1	wh2_main_effect_force_unit_stat_morale_versus_dark_elves	1	faction_to_force_own	8.0
wh2_main_skill_hlf_glibfoot_unique_1_1	wh2_main_faction_diplomacy_penalty_dark_elves_confederation	1	faction_to_faction_own_unseen	-20.0
wh2_main_skill_hlf_glibfoot_unique_1_1	wh2_main_faction_political_diplomacy_mod_highelves	1	faction_to_faction_own_unseen	20.0
wh2_main_skill_hlf_glibfoot_unique_1_1	wh_main_effect_technology_research_points	1	character_to_faction	10.0
wh2_main_skill_hlf_glibfoot_unique_1_2	wh2_dlc13_effect_melee_damage_versus_nor_chs_bst	1	general_to_force_own	10.0
wh2_main_skill_hlf_glibfoot_unique_1_2	wh_main_effect_force_unit_stat_morale_versus_beastmen	1	faction_to_force_own	8.0
wh2_main_skill_hlf_glibfoot_unique_1_2	wh_main_effect_force_unit_stat_morale_versus_chaos	1	faction_to_force_own	8.0
wh2_main_skill_hlf_glibfoot_unique_1_2	wh_dlc03_faction_diplomacy_penalty_chaos	1	faction_to_faction_own_unseen	-20.0
wh2_main_skill_hlf_glibfoot_unique_1_2	wh_main_faction_diplomacy_penalty_norsca	1	faction_to_faction_own_unseen	-20.0
wh2_main_skill_hlf_glibfoot_unique_1_2	wh_dlc03_faction_diplomacy_penalty_beastmen	1	faction_to_faction_own_unseen	-20.0
wh2_main_skill_hlf_glibfoot_unique_1_2	wh2_main_effect_diplomacy_bonus_humans	1	faction_to_faction_own_unseen	20.0
wh2_main_skill_hlf_glibfoot_unique_1_2	wh_main_effect_force_unit_stat_missile_damage	1	faction_to_force_own	10.0
wh2_main_skill_hlf_glibfoot_unique_1_3	wh2_main_effect_character_stat_melee_damage_versus_greenskins_skaven	1	general_to_force_own	10.0
wh2_main_skill_hlf_glibfoot_unique_1_3	wh2_dlc11_effect_force_unit_stat_morale_versus_greenskins_skaven	1	faction_to_force_own	8.0
wh2_main_skill_hlf_glibfoot_unique_1_3	wh_main_faction_diplomacy_penalty_greenskins	1	faction_to_faction_own_unseen	-20.0
wh2_main_skill_hlf_glibfoot_unique_1_3	wh2_main_faction_diplomacy_penalty_skaven_confederation	1	faction_to_faction_own_unseen	-20.0
wh2_main_skill_hlf_glibfoot_unique_1_3	wh_dlc05_tech_diplomacy_bonus_dwarfs	1	faction_to_faction_own_unseen	20.0
wh2_main_skill_hlf_glibfoot_unique_1_3	wh_main_effect_economy_gdp_mod_all	1	character_to_faction	13.0
wh2_main_skill_hlf_glibfoot_unique_1_4	wh2_main_effect_character_stat_mod_melee_damage_versus_undead	1	general_to_force_own	10.0
wh2_main_skill_hlf_glibfoot_unique_1_4	wh_main_effect_force_unit_stat_morale_versus_undead	1	faction_to_force_own	8.0
wh2_main_skill_hlf_glibfoot_unique_1_4	wh2_dlc14_effect_diplomacy_vmp_cst_tmb	1	faction_to_faction_own_unseen	-20.0
wh2_main_skill_hlf_glibfoot_unique_1_4	wh_dlc05_tech_diplomacy_bonus_bretonnia	1	faction_to_faction_own_unseen	20.0
wh2_main_skill_hlf_glibfoot_unique_1_4	wh2_dlc14_effect_force_charge_bonus_add	1	faction_to_force_own	10.0
wh2_main_skill_hlf_glibfoot_unique_1_5	wh_main_effect_force_unit_stat_fatigue_resistance_large	1	faction_to_force_own	-10.0
wh2_main_skill_hlf_glibfoot_unique_1_5	ovn_glibfoot_enable_adv_continues	1	character_to_character_own	1.0
wh2_main_skill_hlf_glibfoot_unique_2	wh_main_effect_character_stat_mod_melee_damage	1	character_to_character_own	8.0
wh2_main_skill_hlf_glibfoot_unique_2	wh_main_effect_character_stat_mod_missile_damage	1	character_to_character_own	10.0
wh2_main_skill_hlf_glibfoot_unique_2	wh_main_effect_character_stat_mod_morale	1	character_to_character_own	20.0
wh2_main_skill_hlf_glibfoot_unique_3_1	wh_main_effect_agent_cap_increase_dignatary_master_chef	1	character_to_faction_unseen	1.0
wh2_main_skill_hlf_glibfoot_unique_3_1	wh_main_effect_agent_cap_increase_spy_fieldwarden	1	character_to_faction_unseen	1.0
wh2_main_skill_hlf_glibfoot_unique_3_1	wh_main_effect_agent_cap_increase_wizard_empire	1	character_to_faction_unseen	1.0
wh2_main_skill_hlf_glibfoot_unique_3_1	wh_main_effect_agent_cap_increase_champion_captain	1	character_to_faction_unseen	2.0
wh2_main_skill_hlf_glibfoot_unique_3_1	wh_main_effect_agent_recruitment_xp_champion_empire	1	character_to_province_own_factionwide	2.0
wh2_main_skill_hlf_glibfoot_unique_3_1	wh_main_effect_agent_cap_increase_master_chef_level	1	character_to_province_own_factionwide	2.0
wh2_main_skill_hlf_glibfoot_unique_3_1	wh_main_effect_agent_cap_increase_fieldwarden_level	1	character_to_province_own_factionwide	2.0
wh2_main_skill_hlf_glibfoot_unique_3_1	wh_main_effect_agent_recruitment_xp_wizard_empire	1	character_to_province_own_factionwide	2.0
wh2_main_skill_hlf_glibfoot_unique_3_1	wh_main_effect_agent_enable_recruitment_champion_empire	1	character_to_province_own_factionwide	1.0
wh2_main_skill_hlf_glibfoot_unique_3_1	wh_main_effect_agent_cap_increase_spy_witch_hunter	1	character_to_faction_unseen	2.0
