effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
ovn_Tzeen	wh_main_effect_character_stat_mod_ward_save	force_to_force_own	15.0	start_turn_completed
ovn_Tzeen	wh_main_effect_force_all_campaign_replenishment_rate	force_to_force_own	10.0	start_turn_completed
ovn_Tzeen	wh_main_effect_force_army_campaign_attrition_all_immunity	force_to_force_own	1.0	start_turn_completed
ovn_Slaa	wh_main_effect_force_unit_stat_morale	force_to_force_own	12.0	start_turn_completed
ovn_Slaa	wh_main_effect_force_army_battle_movement_speed	force_to_force_own	10.0	start_turn_completed
ovn_Slaa	wh_main_effect_unit_enable_attribute_strider	force_to_force_own	1.0	start_turn_completed
ovn_Slaa	wh_main_effect_force_army_campaign_attrition_all_immunity	force_to_force_own	1.0	start_turn_completed
ovn_Khar	wh_main_effect_unit_enable_attribute_immune_to_psychology	force_to_force_own	1.0	start_turn_completed
ovn_Khar	wh_main_effect_character_stat_mod_charge_add	force_to_force_own	20.0	start_turn_completed
ovn_Khar	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	15.0	start_turn_completed
ovn_Nurgh	wh_main_effect_character_stat_enable_poison_attacks	force_to_force_own	1.0	start_turn_completed
ovn_Nurgh	wh_main_effect_force_army_battle_movement_speed	force_to_force_own	-15.0	start_turn_completed
ovn_Nurgh	wh_main_effect_force_all_campaign_replenishment_rate	force_to_force_own	10.0	start_turn_completed
ovn_Nurgh	wh_main_effect_unit_enable_attribute_fear	force_to_force_own	1.0	start_turn_completed
ovn_Nurgh	wh_main_effect_force_unit_stat_morale	force_to_force_own	8.0	start_turn_completed
ovn_annoy_chaos_gods	wh_main_effect_campaign_enable_attrition	force_to_force_own	50.0	start_turn_completed
ovn_annoy_chaos_gods	wh_main_effect_force_unit_stat_morale	force_to_force_own	-4.0	start_turn_completed
ovn_annoy_chaos_gods_2	wh_main_effect_campaign_enable_attrition	force_to_force_own	50.0	start_turn_completed
ovn_annoy_chaos_gods_2	wh_main_effect_force_unit_stat_morale	force_to_force_own	-4.0	start_turn_completed
ovn_favour_chaos_gods	ovn_chs_dark_god_blessing	force_to_force_own	1.0	start_turn_completed
ovn_Tzeen	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-50.0	start_turn_completed
ovn_Slaa	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-50.0	start_turn_completed
ovn_Khar	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-50.0	start_turn_completed
ovn_Nurgh	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-50.0	start_turn_completed
ovn_dilemma_rotblood_skit	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-35.0	start_turn_completed
ovn_dilemma_rotblood_skit	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_force_own	-3.0	start_turn_completed
ovn_dilemma_rotblood_skit	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	10.0	start_turn_completed
