Loc PackedFile	1
key	text	tooltip
names_name_999982350	Ghiesssh	true
names_name_999982351	Forkusss	true
names_name_999982352	Baaalfysh	true
names_name_999982353	Skorsssus	true
names_name_999982354	Juuurgesh	true
names_name_999982355	Hrakkk	true
names_name_999982356	Slythhh	true
names_name_999982357	Draaagrult	true
names_name_999982358	Dregggraa	true
names_name_999982359	Fimmmra	true
names_name_999982360	Mooorcaka	true
names_name_999982361	Drusss	true
names_name_999982362	Huuujral	true
names_name_999982363	Renosss	true
names_name_999982364	Kooolyse	true
names_name_999982365	Heeeros	true
names_name_999982366	Qusessst	true
names_name_999982367	Milttton	true
names_name_999982368	Jyjurrra	true
names_name_999982369	Ghiesssh	true
names_name_999982370	Forkusss	true
names_name_999982371	Baaalfysh	true
names_name_999982372	Skorsssus	true
names_name_999982373	Juuurgesh	true
names_name_999982374	Hrakkk	true
names_name_999982375	Slythhh	true
names_name_999982376	Draaagrult	true
names_name_999982377	Dregggraa	true
names_name_999982378	Fimmmra	true
names_name_999982379	Mooorcaka	true
names_name_999982380	Drusss	true
names_name_999982381	Huuujral	true
names_name_999982382	Renosss	true
names_name_999982383	Kooolyse	true
names_name_999982384	Heeeros	true
names_name_999982385	Qusessst	true
names_name_999982386	Milttton	true
names_name_999982387	Jyjurrra	true
names_name_999982388	Bryz	true
names_name_999982389	Murdaich	true
names_name_999982390	Balor 	true
names_name_999982391	Lisaart 	true
names_name_999982392	Kroll 	true
names_name_999982393	Kragaan	true
names_name_999982394	Snakenn	true
names_name_999982395	Scorpian	true
names_name_999982396	Macenn	true
names_name_999982397	Skek 	true
names_name_999982398	Skeksok 	true
names_name_999982399	Skekza	true
names_name_999982400	Skekay	true
names_name_999982401	Shearl-Beater	true
names_name_999982402	Scorpion-Tailed	true
names_name_999982403	Women-Taker	true
names_name_999982404	the Warrior	true
names_name_999982405	Mace-Master	true
names_name_999982406	the Slave Master	true
names_name_999982407	the Devourer	true
names_name_999982408	Fimúl’s Chosen	true
names_name_999982409	Daemon-Seeker	true
names_name_999982410	the Frog	true
names_name_999982411	Morghast's Slave	true
names_name_999982412	the Wanderer	true
names_name_999982413	Daemon-Slave	true
names_name_999982414	the Mud	true
names_name_999982415	Gold-Cloak	true
names_name_999982416	Blood-Drinker	true
names_name_999982417	Skull-Splitter	true
names_name_999982418		true
names_name_999982419	Corb	true
names_name_999982420	Corb	true
names_name_999982421	Polybog	true
names_name_999982422	Toad-Licker	true
names_name_999982423	the Snake	true
names_name_999982424	the Scorpion	true
names_name_999982425	One-Eye	true
names_name_999982426	Puddle-Watcher	true
names_name_999982427	Swamp-Fiend	true
names_name_999982428	the Rot	true
names_name_999982429	the Lizard	true
names_name_999982430	Trudger	true
names_name_999982431	Marsh-Haunter	true
names_name_999982432	the Bog	true
names_name_999982433	Bogzarr	true
names_name_999982434	Bogzarr	true
