key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;5;db/character_skill_nodes_tables/elo_hand_of_nagash										
hand_of_nagash_magic_1		wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek	elo_hand_of_nagash		3.0	0.0		0	0	true
hand_of_nagash_magic_2		wh_main_skill_vmp_magic_vampires_03_the_curse_of_undeath	elo_hand_of_nagash		3.0	1.0		0	0	true
hand_of_nagash_magic_3		wh2_main_skill_vmp_magic_vampires_02_vanhels_danse_macabre_lord	elo_hand_of_nagash		3.0	2.0		0	0	true
hand_of_nagash_magic_4		wh2_main_skill_vmp_magic_vampires_04_gaze_of_nagash_lord	elo_hand_of_nagash		3.0	3.0		0	0	true
hand_of_nagash_magic_5		wh2_main_skill_vmp_magic_vampires_05_raise_dead_lord	elo_hand_of_nagash		3.0	4.0		0	0	true
hand_of_nagash_magic_6		wh_main_skill_all_magic_all_06_evasion	elo_hand_of_nagash		3.0	5.0		0	4	true
hand_of_nagash_magic_7		wh_main_skill_all_magic_all_07_earthing	elo_hand_of_nagash		3.0	8.0		0	0	true
hand_of_nagash_magic_8		wh_main_skill_all_magic_all_08_power_drain	elo_hand_of_nagash		3.0	9.0		0	0	true
hand_of_nagash_magic_9		wh2_main_skill_vmp_magic_vampires_09_curse_of_years_lord	elo_hand_of_nagash		3.0	6.0		0	0	true
hand_of_nagash_magic_10		wh2_main_skill_vmp_magic_vampires_10_wind_of_death_lord	elo_hand_of_nagash		3.0	7.0		0	0	true
hand_of_nagash_magic_11		wh_main_skill_all_magic_all_11_arcane_conduit	elo_hand_of_nagash		3.0	10.0		0	4	true
hand_of_nagash_magic_12		wh2_main_skill_vmp_magic_vampires_dummy_invocation_of_nehek_danse_macabre	elo_hand_of_nagash		3.0	11.0		1	0	false
hand_of_nagash_self_1		wh2_dlc09_skill_tmb_personal_base	elo_hand_of_nagash		2.0	0.0		0	0	true
hand_of_nagash_self_2		wh2_dlc09_skill_tmb_personal_conqueror	elo_hand_of_nagash		2.0	1.0		0	0	true
hand_of_nagash_self_3		wh2_dlc11_skill_all_lord_self_blade_master	elo_hand_of_nagash		2.0	2.0		0	0	true
hand_of_nagash_self_4		wh_main_skill_vmp_lord_self_beguile	elo_hand_of_nagash		2.0	3.0		0	0	true
hand_of_nagash_self_5		wh_main_skill_vmp_lord_self_quickblood	elo_hand_of_nagash		2.0	4.0		0	0	true
hand_of_nagash_self_6		wh_main_skill_all_all_self_foe-seeker	elo_hand_of_nagash		2.0	5.0		0	4	true
hand_of_nagash_self_7		wh2_dlc11_skill_all_lord_self_blade_master	elo_hand_of_nagash		2.0	6.0		0	0	true
hand_of_nagash_self_8		wh_main_skill_vmp_lord_self_curse_of_the_revenant	elo_hand_of_nagash		2.0	7.0		0	0	true
hand_of_nagash_self_9		wh2_dlc11_skill_all_lord_self_full_plate_armour	elo_hand_of_nagash		2.0	8.0		0	0	true
hand_of_nagash_self_10		wh2_dlc11_skill_all_lord_self_blade_shield	elo_hand_of_nagash		2.0	9.0		0	0	true
hand_of_nagash_self_11		elo_hand_judge_executioner	elo_hand_of_nagash		2.0	10.0		0	4	true
hand_of_nagash_campaign_1		wh_main_skill_vmp_lord_campaign_the_restless_dead	elo_hand_of_nagash		5.0	0.0		0	0	true
hand_of_nagash_campaign_2		wh_main_skill_vmp_lord_campaign_undying_horde	elo_hand_of_nagash		5.0	1.0		0	0	true
hand_of_nagash_campaign_3		wh2_dlc09_skill_tmb_campaign_2	elo_hand_of_nagash		5.0	2.0		0	0	true
hand_of_nagash_campaign_4		wh_main_skill_vmp_lord_campaign_darkling_skies	elo_hand_of_nagash		5.0	3.0		0	0	true
hand_of_nagash_campaign_5		wh_main_skill_vmp_lord_campaign_ancient_cunning	elo_hand_of_nagash		5.0	4.0		0	0	true
hand_of_nagash_campaign_6		wh_main_skill_vmp_lord_campaign_immortal_horror	elo_hand_of_nagash		5.0	5.0		0	4	true
hand_of_nagash_campaign_7		wh_main_skill_all_lord_campaign_lightning_strike	elo_hand_of_nagash		5.0	6.0		0	0	true
hand_of_nagash_campaign_8		wh_main_skill_vmp_lord_campaign_guile_and_glamour	elo_hand_of_nagash		5.0	7.0		0	0	true
hand_of_nagash_campaign_9		wh2_dlc09_skill_tmb_campaign_4	elo_hand_of_nagash		5.0	8.0		0	0	true
hand_of_nagash_campaign_10		wh_main_skill_vmp_lord_campaign_eternal_warden	elo_hand_of_nagash		5.0	9.0		0	0	true
hand_of_nagash_campaign_11		wh2_dlc09_skill_tmb_self_defense	elo_hand_of_nagash		5.0	10.0		0	4	true
hand_of_nagash_battle_1		wh_main_skill_vmp_lord_battle_aura_of_supremacy	elo_hand_of_nagash		4.0	0.0		0	0	true
hand_of_nagash_battle_2		wh2_dlc09_skill_tmb_army_buff_basic_archers	elo_hand_of_nagash		4.0	1.0		0	0	true
hand_of_nagash_battle_3		wh2_dlc09_skill_tmb_army_buff_basic_infantry	elo_hand_of_nagash		4.0	2.0		0	0	true
hand_of_nagash_battle_4		wh2_dlc09_skill_tmb_army_buff_cav	elo_hand_of_nagash		4.0	3.0		0	0	true
hand_of_nagash_battle_5		wh2_dlc09_skill_tmb_army_buff_chariot	elo_hand_of_nagash		4.0	4.0		0	0	true
hand_of_nagash_battle_6		wh2_dlc09_skill_tmb_army_buff_structure_infantry	elo_hand_of_nagash		4.0	5.0		0	0	true
hand_of_nagash_battle_7		wh2_dlc09_skill_tmb_army_buff_elite_structure	elo_hand_of_nagash		4.0	6.0		0	0	true
hand_of_nagash_battle_8		wh_main_skill_vmp_lord_battle_magical_animus	elo_hand_of_nagash		4.0	7.0		0	5	true
hand_of_nagash_battle_9		wh2_dlc09_skill_tmb_army_buff_vet_archer	elo_hand_of_nagash		4.0	8.0		0	0	true
hand_of_nagash_battle_10		wh2_dlc09_skill_tmb_army_buff_vet_cav	elo_hand_of_nagash		4.0	9.0		0	0	true
hand_of_nagash_battle_11		wh2_dlc09_skill_tmb_army_buff_vet_infantry	elo_hand_of_nagash		4.0	10.0		0	0	true
hand_of_nagash_battle_12		wh2_dlc09_skill_tmb_army_buff_vet_structure	elo_hand_of_nagash		4.0	11.0		0	0	true
hand_of_nagash_battle_13		wh_main_skill_vmp_lord_battle_undeath_resurgent	elo_hand_of_nagash		4.0	12.0		0	1	true
hand_of_nagash_unique_01		elo_terror_land	elo_hand_of_nagash		1.0	0.0		0	0	true
hand_of_nagash_unique_02		elo_dark_charioteer	elo_hand_of_nagash		1.0	1.0		0	0	true
hand_of_nagash_unique_03		elo_undead_traveler	elo_hand_of_nagash		1.0	2.0		0	0	true
hand_of_nagash_unique_04		elo_undead_warrior	elo_hand_of_nagash		1.0	3.0		0	0	true
hand_of_nagash_unique_05		elo_hand_destroyer	elo_hand_of_nagash		1.0	4.0		0	0	true
hand_of_nagash_unique_06		elo_hand_vortex	elo_hand_of_nagash		1.0	5.0		0	4	true
hand_of_nagash_generic_01		wh2_dlc09_skill_tmb_tomb_king_returned_in_madness	elo_hand_of_nagash		0.0	3.0		0	0	true
hand_of_nagash_generic_02		wh_main_skill_vmp_all_unique_grave_ward	elo_hand_of_nagash		0.0	4.0		0	0	true
hand_of_nagash_generic_03		wh_main_skill_vmp_lord_battle_dark_pact	elo_hand_of_nagash		0.0	5.0		0	0	true
hand_of_nagash_generic_04		wh_main_skill_vmp_lord_battle_aura_of_dark_majesty	elo_hand_of_nagash		0.0	6.0		0	0	true
hand_of_nagash_generic_05		mount_chariot_hand_of_nagash	elo_hand_of_nagash		0.0	2.0		0	0	true
hand_of_nagash_generic_06		elo_hand_punished_one	elo_hand_of_nagash		0.0	0.0		0	0	true
hand_of_nagash_generic_07		elo_hungering_blade	elo_hand_of_nagash		0.0	1.0		0	0	true
elo_hand_of_nagash_trait		elo_hand_of_nagash_trait	elo_hand_of_nagash		7.0	7.0		0	0	false
