Loc PackedFile	1
key	text	tooltip
unit_abilities_tooltip_text_horrible_stench	Almost unbearable smell. Don't get close!	true
unit_abilities_onscreen_name_horrible_stench	Horrible Stench	true
unit_abilities_tooltip_text_rock_solid	Hitting that skin with a sword is like hitting a mountain with a toothpick! No wonder these trolls are so much more confident than their brethren.	true
unit_abilities_onscreen_name_rock_solid	Stone Skin	true
unit_abilities_onscreen_name_death_stench	Stench of Death	true
unit_abilities_tooltip_text_death_stench	This creature reeks of death, rotten corpses, feces and worse. Being near it is almost intolerable.	true
unit_abilities_onscreen_name_run_and_shakeoff	Devour them all!	true
unit_abilities_tooltip_text_run_and_shakeoff	Hunger can be a greater motivation than any other. The Monsterhorde will storm towards the enemy, and nothing can stop it!	true
unit_abilities_tooltip_text_order_squish	The boss can give limited orders to the trolls that are the longest under his influence. This order makes them swing low and wide, effective against smaller targets.	true
unit_abilities_onscreen_name_order_squish	Bosses Order: Squish the Little Ones!	true
unit_abilities_onscreen_name_order_protect	Bosses Order: Defend yourselves!	true
unit_abilities_tooltip_text_order_protect	Bosses can give limited orders to the trolls that are the longest under his influence. This order makes them fight more cautiously and protect their vital organs.	true
unit_abilities_tooltip_text_order_catch	The boss can give limited orders to the trolls that are the longest under his influence. This order makes them chase tirelessly after faster targets.	true
unit_abilities_onscreen_name_order_catch	Bosses Order: Get the Fast Ones!	true
unit_abilities_tooltip_text_order_aim_higher	The boss can give limited orders to the trolls that are the longest under his influence. This order makes them chase tirelessly after faster targets.	true
unit_abilities_onscreen_name_order_aim_higher	Bosses Order: Aim Higher!	true
unit_abilities_onscreen_name_difficult_to_spot	Natural Camouflage	true
unit_abilities_tooltip_text_difficult_to_spot	These Trolls are camouflaged in forests by their natural coloration. However, they are too stupid to understand the concept of an ambush. Their smell and the noise they make will give their position away once someone is close enough.	true
unit_abilities_onscreen_name_stunted_regeneration	Weakened Regeneration	true
unit_abilities_tooltip_text_stunted_regeneration	The regenerative ability of Bile Trolls is mostly occupied by keeping their many afflictions at bay. This means that wounds Bile Trolls receive are healing much slower compared to other Trolls.	true
unit_abilities_onscreen_name_sickness_host	Host to Terrifying Afflictions	true
unit_abilities_tooltip_text_sickness_host	Bile Trolls are feared by all, even by their famously stupid kin. They aren't feared for their combat prowess though, instead, no one wants to get near them and risk infection - not even their allies.	true
unit_abilities_onscreen_name_temper_tantrum	Reckless Rampage	true
unit_abilities_tooltip_text_temper_tantrum	This is what happens if an already angry Troll feels provoked, frustrated, threatened or bored.	true
unit_abilities_tooltip_text_burning_aura_of_ouch	Lava Trolls are filled with unbearable heat. Those getting too close are affected by this heat, their flesh burning in the presence of this twisted troll species.	true
unit_abilities_onscreen_name_burning_aura_of_ouch	Burning Presence	true
unit_abilities_tooltip_text_warpstone_solid	The twisted effects of their warpstone changed skin made the skin of these creatures highly resistant to any damage, especially magic. They don't feel pain and will not run before the their unnatural armour is broken.	true
unit_abilities_onscreen_name_warpstone_solid	Warpstone Skin	true
