Loc PackedFile	1
key	text	tooltip
ancillaries_onscreen_name_roy_anc_mount_arb_lord_horse	Barded Warhorse	true
ancillaries_colour_text_roy_anc_mount_arb_lord_horse	A Sheikh will often require a reliable stallion to transport him across the battlefield to where he is needed most.	true
ancillaries_onscreen_name_roy_anc_mount_arb_nomad_horse	Camel	true
ancillaries_onscreen_name_roy_anc_mount_arb_champion_horse	Warhorse	true
ancillaries_onscreen_name_roy_anc_mount_arb_champion_warhorse	Barded Warhorse	true
ancillaries_onscreen_name_roy_anc_mount_arb_champion_elephant	Elephant	true
ancillaries_onscreen_name_roy_anc_mount_arb_nomad_assassin	Mark of the Hashishin	true
ancillaries_onscreen_name_roy_anc_mount_arb_nomad_horse_jezzail	Camel (Jezzail)	true
ancillaries_colour_text_roy_anc_mount_arb_nomad_horse	One major advantage the camel provides for these mounted archers is simply a better angle for their arrows to aim true than from their horse counterparts. Albeit, mounted archery on a camel is no easy task! 	true
ancillaries_colour_text_roy_anc_mount_arb_champion_horse	An officer will often require a reliable stallion to transport him across the battlefield to where he is needed most.	true
ancillaries_colour_text_roy_anc_mount_arb_champion_warhorse	The barded steeds of the nobles are the greatest chargers from a nation that prides itself on its equestrian pedigree.	true
ancillaries_colour_text_roy_anc_mount_arb_champion_elephant	Elephants are unstoppable beasts. Trained on the battlefield, they lead Araby's leaders to war, wiping out everything that gets in their way.	true
ancillaries_colour_text_roy_anc_mount_arb_nomad_assassin	After years of service and loyalty a Hashishi will receive the mark of the brotherhood.	true
ancillaries_colour_text_roy_anc_mount_arb_nomad_horse_jezzail	Armed with long-barrelled arquebus of Arabyan design, the endless deserts have taught these men the value of marksmanship and an accurate firearm. 	true
