unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;0;db/unit_set_to_unit_junctions_tables/pj_warrhak_skullcrusher					
			warrhak_skullcrusher	chs_all	false
			warrhak_skullcrusher	chs_lords	false
			warrhak_skullcrusher	aachaosdwarftag	false
			warrhak_skullcrusher_taurus	wh2_mp_single_entity_monsters	false
			warrhak_skullcrusher_taurus	aachaosdwarftag	false
			warrhak_skullcrusher_taurus	flying_units	false
			warrhak_skullcrusher_taurus	chs_all	false
			warrhak_skullcrusher_taurus	chs_lords	false
			warrhak_skullcrusher_tank	all_units_excluding_terror	true
			warrhak_skullcrusher_tank	chs_all	false
			warrhak_skullcrusher_tank	chs_lords	false
			warrhak_skullcrusher_tank	aachaosdwarftag	false
			warrhak_skullcrusher_tank	wh2_mp_single_entity_monsters	false
