key	building	unit	xp	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/ovn_inf_guard_4						
453419636	ovn_wh_main_special_settlement_karaz_a_karak_4_norsca	infernal_guard	0	0		false
453419637	ovn_wh_main_special_settlement_karaz_a_karak_4_norsca	infernal_guard_great_weapons	0	0		false
453419638	ovn_wh_main_special_settlement_karaz_a_karak_4_norsca	infernal_guard_deathmask_naphta	0	0		false
453419639	ovn_wh_main_special_settlement_eight_peaks_4_norsca	infernal_guard	0	0		false
453419640	ovn_wh_main_special_settlement_eight_peaks_4_norsca	infernal_guard_great_weapons	0	0		false
453419641	ovn_wh_main_special_settlement_eight_peaks_4_norsca	infernal_guard_deathmask_naphta	0	0		false
453419642	ovn_wh_main_special_settlement_black_crag_4_norsca	infernal_guard	0	0		false
453419643	ovn_wh_main_special_settlement_black_crag_4_norsca	infernal_guard_great_weapons	0	0		false
453419644	ovn_wh_main_special_settlement_black_crag_4_norsca	infernal_guard_deathmask_naphta	0	0		false
453419645	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_4	infernal_guard	0	0		false
453419646	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_4	infernal_guard_great_weapons	0	0		false
453419647	wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419648	wh2_main_special_settlement_athel_loren_norsca_4	infernal_guard	0	0		false
453419649	wh2_main_special_settlement_athel_loren_norsca_4	infernal_guard_great_weapons	0	0		false
453419650	wh2_main_special_settlement_athel_loren_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419651	wh_main_nor_settlement_major_4_coast	infernal_guard	0	0		false
453419652	wh_main_nor_settlement_major_4_coast	infernal_guard_great_weapons	0	0		false
453419653	wh_main_nor_settlement_major_4_coast	infernal_guard_deathmask_naphta	0	0		false
453419654	wh_main_nor_settlement_major_4	infernal_guard	0	0		false
453419655	wh_main_nor_settlement_major_4	infernal_guard_great_weapons	0	0		false
453419656	wh_main_nor_settlement_major_4	infernal_guard_deathmask_naphta	0	0		false
453419657	wh_main_special_settlement_karaz_a_karak_4_norsca	infernal_guard	0	0		false
453419658	wh_main_special_settlement_karaz_a_karak_4_norsca	infernal_guard_great_weapons	0	0		false
453419659	wh_main_special_settlement_karaz_a_karak_4_norsca	infernal_guard_deathmask_naphta	0	0		false
453419660	wh_main_special_settlement_eight_peaks_4_norsca	infernal_guard	0	0		false
453419661	wh_main_special_settlement_eight_peaks_4_norsca	infernal_guard_great_weapons	0	0		false
453419662	wh_main_special_settlement_eight_peaks_4_norsca	infernal_guard_deathmask_naphta	0	0		false
453419663	wh_main_special_settlement_black_crag_4_norsca	infernal_guard	0	0		false
453419664	wh_main_special_settlement_black_crag_4_norsca	infernal_guard_great_weapons	0	0		false
453419665	wh_main_special_settlement_black_crag_4_norsca	infernal_guard_deathmask_naphta	0	0		false
453419666	ovn_wh2_dlc15_special_settlement_massif_orcal_norsca_4	infernal_guard	0	0		false
453419667	ovn_wh2_dlc15_special_settlement_massif_orcal_norsca_4	infernal_guard_great_weapons	0	0		false
453419668	ovn_wh2_dlc15_special_settlement_massif_orcal_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419669	ovn_wh2_dlc15_special_settlement_tor_yvresse_norsca_4	infernal_guard	0	0		false
453419670	ovn_wh2_dlc15_special_settlement_tor_yvresse_norsca_4	infernal_guard_great_weapons	0	0		false
453419671	ovn_wh2_dlc15_special_settlement_tor_yvresse_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419672	ovn_wh2_main_special_settlement_altdorf_norsca_4	infernal_guard	0	0		false
453419673	ovn_wh2_main_special_settlement_altdorf_norsca_4	infernal_guard_great_weapons	0	0		false
453419674	ovn_wh2_main_special_settlement_altdorf_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419675	ovn_wh2_main_special_settlement_castle_drakenhof_norsca_4	infernal_guard	0	0		false
453419676	ovn_wh2_main_special_settlement_castle_drakenhof_norsca_4	infernal_guard_great_weapons	0	0		false
453419677	ovn_wh2_main_special_settlement_castle_drakenhof_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419678	ovn_wh2_main_special_settlement_couronne_norsca_4	infernal_guard	0	0		false
453419679	ovn_wh2_main_special_settlement_couronne_norsca_4	infernal_guard_great_weapons	0	0		false
453419680	ovn_wh2_main_special_settlement_couronne_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419681	ovn_wh2_main_special_settlement_gaean_vale_norsca_4	infernal_guard	0	0		false
453419682	ovn_wh2_main_special_settlement_gaean_vale_norsca_4	infernal_guard_great_weapons	0	0		false
453419683	ovn_wh2_main_special_settlement_gaean_vale_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419684	ovn_wh2_main_special_settlement_hellpit_norsca_4	infernal_guard	0	0		false
453419685	ovn_wh2_main_special_settlement_hellpit_norsca_4	infernal_guard_great_weapons	0	0		false
453419686	ovn_wh2_main_special_settlement_hellpit_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419687	ovn_wh2_main_special_settlement_hexoatl_norsca_4	infernal_guard	0	0		false
453419688	ovn_wh2_main_special_settlement_hexoatl_norsca_4	infernal_guard_great_weapons	0	0		false
453419689	ovn_wh2_main_special_settlement_hexoatl_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419690	ovn_wh2_main_special_settlement_itza_norsca_4	infernal_guard	0	0		false
453419691	ovn_wh2_main_special_settlement_itza_norsca_4	infernal_guard_great_weapons	0	0		false
453419692	ovn_wh2_main_special_settlement_itza_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419693	ovn_wh2_main_special_settlement_khemri_norsca_4	infernal_guard	0	0		false
453419694	ovn_wh2_main_special_settlement_khemri_norsca_4	infernal_guard_great_weapons	0	0		false
453419695	ovn_wh2_main_special_settlement_khemri_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419696	ovn_wh2_main_special_settlement_kislev_norsca_4	infernal_guard	0	0		false
453419697	ovn_wh2_main_special_settlement_kislev_norsca_4	infernal_guard_great_weapons	0	0		false
453419698	ovn_wh2_main_special_settlement_kislev_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419699	ovn_wh2_main_special_settlement_lahmia_norsca_4	infernal_guard	0	0		false
453419700	ovn_wh2_main_special_settlement_lahmia_norsca_4	infernal_guard_great_weapons	0	0		false
453419701	ovn_wh2_main_special_settlement_lahmia_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419702	ovn_wh2_main_special_settlement_lothern_norsca_4	infernal_guard	0	0		false
453419703	ovn_wh2_main_special_settlement_lothern_norsca_4	infernal_guard_great_weapons	0	0		false
453419704	ovn_wh2_main_special_settlement_lothern_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419705	ovn_wh2_main_special_settlement_miragliano_norsca_4	infernal_guard	0	0		false
453419706	ovn_wh2_main_special_settlement_miragliano_norsca_4	infernal_guard_great_weapons	0	0		false
453419707	ovn_wh2_main_special_settlement_miragliano_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419708	ovn_wh2_main_special_settlement_naggarond_norsca_4	infernal_guard	0	0		false
453419709	ovn_wh2_main_special_settlement_naggarond_norsca_4	infernal_guard_great_weapons	0	0		false
453419710	ovn_wh2_main_special_settlement_naggarond_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419711	ovn_wh2_main_special_settlement_sartosa_norsca_4	infernal_guard	0	0		false
453419712	ovn_wh2_main_special_settlement_sartosa_norsca_4	infernal_guard_great_weapons	0	0		false
453419713	ovn_wh2_main_special_settlement_sartosa_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419714	ovn_wh2_main_special_settlement_skavenblight_norsca_4	infernal_guard	0	0		false
453419715	ovn_wh2_main_special_settlement_skavenblight_norsca_4	infernal_guard_great_weapons	0	0		false
453419716	ovn_wh2_main_special_settlement_skavenblight_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419717	ovn_wh2_main_special_settlement_the_awakening_norsca_4	infernal_guard	0	0		false
453419718	ovn_wh2_main_special_settlement_the_awakening_norsca_4	infernal_guard_great_weapons	0	0		false
453419719	ovn_wh2_main_special_settlement_the_awakening_norsca_4	infernal_guard_deathmask_naphta	0	0		false
453419720	ovn_nor_outpost_major_human_4_new	infernal_guard	0	0		false
453419721	ovn_nor_outpost_major_human_4_new	infernal_guard_great_weapons	0	0		false
453419722	ovn_nor_outpost_major_human_4_new	infernal_guard_deathmask_naphta	0	0		false
453419723	ovn_nor_outpost_major_human_4_new_coast	infernal_guard	0	0		false
453419724	ovn_nor_outpost_major_human_4_new_coast	infernal_guard_great_weapons	0	0		false
453419725	ovn_nor_outpost_major_human_4_new_coast	infernal_guard_deathmask_naphta	0	0		false
453419726	ovn_nor_outpost_major_human_4	infernal_guard	0	0		false
453419727	ovn_nor_outpost_major_human_4	infernal_guard_great_weapons	0	0		false
453419728	ovn_nor_outpost_major_human_4	infernal_guard_deathmask_naphta	0	0		false
453419729	wh_main_nor_outpost_major_human_4_coast	infernal_guard	0	0		false
453419730	wh_main_nor_outpost_major_human_4_coast	infernal_guard_great_weapons	0	0		false
453419731	wh_main_nor_outpost_major_human_4_coast	infernal_guard_deathmask_naphta	0	0		false
