building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
#building_culture_variants_tables;4;db/building_culture_variants_tables/!!!ovn_fix_and_more								
ovn_emp_fort_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	empire_fort	false	wh2_main_special_fortress_gate	true
ovn_emp_fort_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	empire_fort	false	wh2_main_special_fortress_gate	true
ovn_emp_fort_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	empire_fort	false	wh2_main_special_fortress_gate	true
ovn_emp_fort_4			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	empire_fort	false	wh2_main_special_fortress_gate	true
ovn_emp_fort_5			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	empire_fort	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_eagle_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_eagle_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_eagle_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_eagle_4			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_eagle_5			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_eagle	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_griffon_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_griffon_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_griffon_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_griffon_4			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_griffon_5			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_griffon	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_phoenix_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_phoenix_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_phoenix_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_phoenix_4			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_phoenix_5			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_phoenix	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_unicorn_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_unicorn	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_unicorn_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_unicorn	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_unicorn_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_unicorn	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_unicorn_4			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_unicorn	false	wh2_main_special_fortress_gate	true
ovn_elf_gate_unicorn_5			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	high_elves_fortress_gate_unicorn	false	wh2_main_special_fortress_gate	true
ovn_emp_fort_ruin			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
ovn_elf_gate_eagle_ruin			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
ovn_elf_gate_griffon_ruin			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
ovn_elf_gate_phoenix_ruin			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
ovn_elf_gate_unicorn_ruin			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
wh2_main_special_lothern_port_norsca_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	special_lothern_port	false	wh2_main_special_lothern_port_2	true
