campaign_group_member_criteria_cultures_tables	0
culture	member
wh_main_dwf_dwarfs	pj_captive_option_chorfs_enslave_dwarfs
wh_main_grn_greenskins	pj_captive_option_chorfs_enslave_greenskins
wh2_main_def_dark_elves	pj_captive_option_chorfs_enslave_dark_elves
wh2_main_skv_skaven	pj_captive_option_chorfs_enslave_skaven
wh_main_chs_chaos	pj_captive_option_chorfs_enslave_chaos
wh_dlc05_wef_wood_elves	pj_captive_option_chorfs_enslave_wood_elves
wh_main_emp_empire	pj_captive_option_chorfs_enslave_empire
wh2_main_hef_high_elves	pj_captive_option_chorfs_enslave_high_elves
wh_main_brt_bretonnia	pj_captive_option_chorfs_enslave_bretonnia
wh2_main_rogue	pj_captive_option_chorfs_enslave_rogue
