building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
#building_culture_variants_tables;4;db/building_culture_variants_tables/!!!!!jvj_ovn_chorf								
ovn_chorf_workshop_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_engineering	false	ovn_chorf_workshop	true
ovn_chorf_workshop_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_engineering	false	ovn_chorf_workshop	true
ovn_chorf_workshop_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_engineering	false	ovn_chorf_workshop	true
ovn_chorf_agent_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	chaos_trophies	false	ovn_chs_agent	true
ovn_chorf_agent_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	chaos_trophies	false	ovn_chs_agent	true
ovn_chorf_creatures_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_effigys_of_chaos	false	wh_main_nor_creatures_2	true
ovn_chorf_creatures_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_effigys_of_chaos	false	wh_main_nor_creatures_2	true
ovn_chorf_loot_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_loot_plunder	false	wh_main_nor_loot_1	true
ovn_chorf_loot_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_loot_plunder	false	wh_main_nor_loot_2	true
ovn_chorf_loot_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_loot_plunder	false	wh_main_nor_loot_3	true
ovn_chorf_military_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_mil	false	ovn_chorf_mil1	true
ovn_chorf_military_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_mil	false	ovn_chorf_mil2	true
ovn_chorf_military_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_mil	false	ovn_chorf_mil3	true
ovn_chorf_military_4			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_mil	false	ovn_chorf_mil3	true
ovn_chorf_experience_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_dwf_resource_salt_military	false	ovn_chorf_xp1	true
ovn_chorf_experience_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_dwf_resource_salt_military	false	ovn_chorf_xp2	true
ovn_chorf_experience_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_dwf_resource_salt_military	false	ovn_chorf_xp3	true
ovn_chorf_slaves_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_incom	false	ovn_evil_income_1	true
ovn_chorf_slaves_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_incom	false	ovn_evil_income_2	true
ovn_chorf_slaves_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_incom	false	ovn_evil_income_3	true
ovn_chorf_stables_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	greenskins_savage_orcs	false	ovn_chorf_greenskin1	true
ovn_chorf_stables_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	greenskins_savage_orcs	false	ovn_chorf_greenskin2	true
ovn_chorf_stables_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	greenskins_savage_orcs	false	ovn_chorf_greenskin3	true
ovn_chorf_stables_4			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	greenskins_savage_orcs	false	ovn_chorf_greenskin3	true
ovn_chorf_worship_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_worship	false	wh_main_nor_worship_1	true
ovn_chorf_worship_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_worship	false	wh_main_nor_worship_2	true
ovn_chorf_worship_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_worship	false	wh_main_nor_worship_3	true
ovn_chorf_worship_4			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_worship	false	wh_main_nor_worship_3	true
