key	building	unit	xp	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/ovn_chorf						
534199098	wh_main_nor_stables_1	hobgoblin_cuthroats	0	0		false
534199099	wh_main_nor_stables_1	hobgoblin_wolf_spears	0	0		false
534199100	wh_main_nor_stables_2	hobgoblin_cuthroats	0	0		false
534199101	wh_main_nor_stables_2	hobgoblin_wolf_spears	0	0		false
534199102	wh_main_nor_stables_3	hobgoblin_cuthroats	0	0		false
534199103	wh_main_nor_stables_3	hobgoblin_wolf_spears	0	0		false
534199104	wh_main_nor_stables_2	hobgoblin_archers	0	0		false
534199105	wh_main_nor_stables_2	hobgoblin_bolt_thrower	0	0		false
534199106	wh_main_nor_stables_2	hobgoblin_wolf_bow_raider	0	0		false
534199107	wh_main_nor_stables_3	hobgoblin_archers	0	0		false
534199108	wh_main_nor_stables_3	hobgoblin_bolt_thrower	0	0		false
534199109	wh_main_nor_stables_3	hobgoblin_wolf_bow_raider	0	0		false
534199110	wh_main_nor_stables_3	hobgoblin_sneaky_gits	0	0		false
534199111	wh_main_nor_stables_3	hobgoblin_hobhound_ravagers	0	0		false
534199112	wh_main_nor_stables_3	black_orc_slaves_dual	0	0		false
534199113	wh_main_nor_outpost_major_human_1	goblin_slaves	0	0		false
534199114	wh_main_nor_outpost_major_human_1_coast	goblin_slaves	0	0		false
534199115	wh_main_nor_outpost_major_human_2_coast	goblin_slaves	0	0		false
534199116	wh_main_nor_outpost_major_human_2	goblin_slaves	0	0		false
534199117	wh_main_nor_outpost_major_human_3_coast	goblin_slaves	0	0		false
534199118	wh_main_nor_outpost_major_human_3	goblin_slaves	0	0		false
534199119	ovn_nor_outpost_major_human_4	goblin_slaves	0	0		false
534199120	wh_main_nor_outpost_minor_human_1_coast	goblin_slaves	0	0		false
534199121	wh_main_nor_outpost_minor_human_1	goblin_slaves	0	0		false
534199122	wh_main_nor_outpost_minor_human_2_coast	goblin_slaves	0	0		false
534199123	wh_main_nor_outpost_minor_human_2	goblin_slaves	0	0		false
534199124	wh_main_nor_outpost_minor_human_3_coast	goblin_slaves	0	0		false
534199125	wh_main_nor_outpost_minor_human_3	goblin_slaves	0	0		false
534199126	wh_main_nor_outpost_major_human_2_coast	orc_slaves	0	0		false
534199127	wh_main_nor_outpost_major_human_2	orc_slaves	0	0		false
534199128	wh_main_nor_outpost_major_human_3_coast	orc_slaves	0	0		false
534199129	wh_main_nor_outpost_major_human_3	orc_slaves	0	0		false
534199130	ovn_nor_outpost_major_human_4	orc_slaves	0	0		false
534199131	wh_main_nor_outpost_minor_human_2_coast	orc_slaves	0	0		false
534199132	wh_main_nor_outpost_minor_human_2	orc_slaves	0	0		false
534199133	wh_main_nor_outpost_minor_human_3_coast	orc_slaves	0	0		false
534199134	wh_main_nor_outpost_minor_human_3	orc_slaves	0	0		false
534199135	wh_main_nor_outpost_major_human_3_coast	slave_ogre	0	0		false
534199136	wh_main_nor_outpost_major_human_3	slave_ogre	0	0		false
534199137	ovn_nor_outpost_major_human_4	slave_ogre	0	0		false
534199138	wh_main_nor_outpost_minor_human_3_coast	slave_ogre	0	0		false
534199139	wh_main_nor_outpost_minor_human_3	slave_ogre	0	0		false
534199140	wh_main_nor_settlement_minor_1_coast	goblin_slaves	0	0		false
534199141	wh_main_nor_settlement_minor_1	goblin_slaves	0	0		false
534199142	wh_main_nor_settlement_minor_2_coast	goblin_slaves	0	0		false
534199143	wh_main_nor_settlement_minor_2	goblin_slaves	0	0		false
534199144	wh_main_nor_settlement_minor_2_coast	orc_slaves	0	0		false
534199145	wh_main_nor_settlement_minor_2	orc_slaves	0	0		false
534199146	wh_main_nor_settlement_minor_3_coast	goblin_slaves	0	0		false
534199147	wh_main_nor_settlement_minor_3	goblin_slaves	0	0		false
534199148	wh_main_nor_settlement_minor_3_coast	orc_slaves	0	0		false
534199149	wh_main_nor_settlement_minor_3	orc_slaves	0	0		false
534199150	wh_main_nor_settlement_minor_3_coast	slave_ogre	0	0		false
534199151	wh_main_nor_settlement_minor_3	slave_ogre	0	0		false
534199152	wh_main_nor_settlement_major_1_coast	goblin_slaves	0	0		false
534199153	wh_main_nor_settlement_major_1	goblin_slaves	0	0		false
534199154	wh_main_nor_settlement_major_2_coast	goblin_slaves	0	0		false
534199155	wh_main_nor_settlement_major_2	goblin_slaves	0	0		false
534199156	wh_main_nor_settlement_major_2_coast	orc_slaves	0	0		false
534199157	wh_main_nor_settlement_major_2	orc_slaves	0	0		false
534199158	wh_main_nor_settlement_major_3_coast	goblin_slaves	0	0		false
534199159	wh_main_nor_settlement_major_3	goblin_slaves	0	0		false
534199160	wh_main_nor_settlement_major_3_coast	orc_slaves	0	0		false
534199161	wh_main_nor_settlement_major_3	orc_slaves	0	0		false
534199162	wh_main_nor_settlement_major_3_coast	slave_ogre	0	0		false
534199163	wh_main_nor_settlement_major_3	slave_ogre	0	0		false
534199164	wh_main_nor_settlement_major_4_coast	goblin_slaves	0	0		false
534199165	wh_main_nor_settlement_major_4	goblin_slaves	0	0		false
534199166	wh_main_nor_settlement_major_4_coast	orc_slaves	0	0		false
