building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
#building_culture_variants_tables;4;db/building_culture_variants_tables/ovn_chorf								
wh_main_nor_outpost_major_human_1_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_major_human_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_major_human_2_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_major_human_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_major_human_3_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_major_human_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_military_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_mil	true	ovn_chorf_mil1	true
wh_main_nor_outpost_military_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_mil	true	ovn_chorf_mil2	true
wh_main_nor_outpost_military_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_mil	true	ovn_chorf_mil3	true
wh_main_nor_outpost_minor_human_1_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_minor_human_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_minor_human_2_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_minor_human_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_minor_human_3_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	true	ovn_chorf_settlements	true
wh_main_nor_outpost_stables_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	greenskins_savage_orcs	true	ovn_chorf_greenskin1	true
wh_main_nor_outpost_stables_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	greenskins_savage_orcs	true	ovn_chorf_greenskin2	true
wh_main_nor_outpost_stables_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	greenskins_savage_orcs	true	ovn_chorf_greenskin3	true
wh_main_nor_port_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_port	true	ovn_chorf_port2	true
wh_main_nor_port_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_port	true	ovn_chorf_port3	true
wh_main_nor_port			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	chaos_port	true	ovn_chorf_port1	true
wh_main_nor_settlement_major_1_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_major_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_major_2_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_major_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_major_3_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_major_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_major_4_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_major_4			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_major_5_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_major_5			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_minor_1_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_minor_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_minor_2_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_minor_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_minor_3_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_settlement_minor_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_city	false	ovn_chorf_settlements	true
wh_main_nor_slaves_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_slaves	true	ovn_chorf_inc1	true
wh_main_nor_slaves_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_slaves	true	ovn_chorf_inc2	true
wh_main_nor_slaves_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_slaves	true	ovn_chorf_inc3	true
wh_main_nor_stables_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	greenskins_savage_orcs	true	ovn_chorf_greenskin1	true
wh_main_nor_stables_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	greenskins_savage_orcs	true	ovn_chorf_greenskin2	true
wh_main_nor_stables_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	greenskins_savage_orcs	true	ovn_chorf_greenskin3	true
wh_main_nor_walls_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_walls	true	ovn_chorf_wall1	true
wh_main_nor_walls_2			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_walls	true	ovn_chorf_wall1	true
wh_main_nor_walls_3			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	dwarf_walls	true	ovn_chorf_wall1	true
wh_main_nor_worship_1			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	ovn_chorf_worship	true	wh_main_nor_worship_1	true
wh_main_oak_of_ages_norscaruin_khorne			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_ruin_hound	false	wh_main_nor_monolith_hound	true
wh_main_oak_of_ages_norscaruin_nurgle			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_ruin_crow	false	wh_main_nor_monolith_crow	true
wh_main_oak_of_ages_norscaruin_slaanesh			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_serpent_ruin	false	wh_main_nor_monolith_serpent	true
wh_main_oak_of_ages_norscaruin_tzeentch			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	nor_ruin_eagle	false	wh_main_nor_monolith_eagle	true
wh_main_outpostnorsca_major_ruin			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
wh_main_outpostnorsca_major_ruin_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
wh_main_outpostnorsca_minor_ruin			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
wh_main_outpostnorsca_minor_ruin_coast			wh2_main_ovn_chaos_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_default_ruin	false	wh_main_settlement_major_ruin	true
