character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/pj_warrhak_skullcrusher				
wh_main_skill_chs_warrhak_taurus	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
wh_main_skill_chs_warrhak_taurus	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
wh_main_skill_chs_warrhak_taurus	wh_main_effect_enable_mount_great_taurus	1	character_to_character_own	1.0
warrhak_skullcrusher_special_0	wh_main_effect_force_all_campaign_razing_income	1	character_to_character_own	10.0
warrhak_skullcrusher_special_0	wh_main_effect_force_all_campaign_sacking_income	1	character_to_character_own	10.0
warrhak_skullcrusher_special_1	wh_main_effect_force_all_campaign_recruitment_cost_all	1	general_to_force_own	-10.0
warrhak_skullcrusher_special_1	wh_main_effect_agent_recruitment_cost_mod	1	character_to_province_own	-10.0
warrhak_skullcrusher_special_2	pj_frenzy_versus_dwarfs	1	general_to_force_own	1.0
warrhak_skullcrusher_special_3	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	10.0
warrhak_skullcrusher_special_3	wh_main_effect_agent_field_line_of_sight_mod	1	character_to_character_own	10.0
warrhak_skullcrusher_special_2_1	wh_main_effect_character_mod_ancillary_drop	1	character_to_character_own	15.0
warrhak_skullcrusher_special_2_1	wh_main_effect_character_stat_mod_battle_movement_speed	1	character_to_character_own	15.0
warrhak_skullcrusher_special_2_1	wh_main_effect_character_wound_recovery_time_mod	1	character_to_character_own	-1.0
warrhak_skullcrusher_special_2_2	wh2_main_effect_slave_decline_modifier	1	faction_to_province_own	-10.0
warrhak_skullcrusher_special_2_2	wh2_main_effect_slave_income_modifier	1	faction_to_province_own	10.0
warrhak_skullcrusher_special_2_3	wh_main_effect_force_unit_stat_armour	1	general_to_force_own	15.0
warrhak_skullcrusher_special_2_4	ads_chaosdwarf_upkeep	1	general_to_force_own	-15.0
warrhak_skullcrusher_special_2_5	wh_main_effect_building_construction_time_mod_settlement	1	character_to_region_own_factionwide	-1.0
warrhak_skullcrusher_special_2_5	wh_main_effect_building_construction_cost_mod_settlement	1	character_to_region_own_factionwide	-15.0
warrhak_skullcrusher_trait	wh_main_effect_ability_enable_potion_of_toughness	1	character_to_character_own	1.0
warrhak_skullcrusher_trait	wh_main_effect_force_army_battle_enemy_unit_morale	1	general_to_force_enemy_regionwide	-5.0
warrhak_skullcrusher_trait	wh2_dlc13_effect_ability_shatter	1	character_to_character_own	1.0
warrhak_skullcrusher_trait	wh_main_effect_unit_enable_attribute_fear	1	character_to_character_own	1.0
warrhak_skullcrusher_ammo	wh_main_effect_character_stat_mod_ammunition	1	character_to_character_own	25.0
warrhak_skullcrusher_ammo	wh_main_effect_character_stat_mod_ammunition	2	character_to_character_own	50.0
warrhak_skullcrusher_ammo	wh_main_effect_character_stat_mod_ammunition	3	character_to_character_own	75.0
warrhak_skullcrusher_special_1	wh_main_effect_force_army_campaign_recruitment_points	1	character_to_faction_unseen	1.0
warrhak_skullcrusher_special_2	pj_xp_gain_increase_dwarfs	1	general_to_force_own	100.0
warrhak_skullcrusher_special_2_5	wh_main_effect_building_construction_cost_mod	1	character_to_region_own_factionwide	-15.0
warrhak_skullcrusher_special_2_4	wh_main_effect_character_stat_mod_personal_aura_morale_effect	1	character_to_character_own	5.0
warrhak_skullcrusher_special_2_4	wh_main_effect_character_stat_mod_personal_aura_size	1	character_to_character_own	25.0
warrhak_skullcrusher_special_0	wh_main_effect_force_all_campaign_captives	1	character_to_force_own_unseen	10.0
warrhak_skullcrusher_special_2_3	wh2_main_effect_unit_stat_mod_ward_save_magic_all_units	1	general_to_force_own	10.0
warrhak_skullcrusher_special_2_3	wh_dlc05_effect_unit_stat_mod_ward_save_fire	1	general_to_force_own	15.0
ovn_warrhak_tank	wh_main_effect_agent_action_success_chance_enemy_skill	1	character_to_character_own	-1.0
ovn_warrhak_tank	wh_main_effect_agent_action_success_chance_skill	1	character_to_character_own	1.0
ovn_warrhak_tank	ovn_warrhak_enable_mount_tank	1	character_to_character_own	1.0
